VERSION=1.3
ExportFileName=PM VB 8_2025-05-14_13-24-16_labchip_PURE_Data_D10
SampleLabel=D10
SampleName=PM VB 8
SampleComment=
SampleAreaConcRatio=0.014743
SampleLowerMarkerTime=12.12
SampleUpperMarkerTime=-1.00
SamplePeakTimes=12.12,15.50,16.15,16.62,17.17,17.48,17.73,18.13,18.27,18.38,18.60,18.88,19.18,19.55,19.88,20.47,20.80,21.22,22.07,22.68,22.98,23.65,25.22,25.78,26.85,33.28
SamplePeakSizes=1.380,9.130,11.855,14.099,17.063,18.929,20.486,23.131,24.055,24.881,26.458,28.605,30.982,34.033,36.944,42.351,45.617,49.877,59.165,66.388,70.045,78.494,99.999,108.305,124.633,237.621
SamplePeakQuantities=,,3.4776,2.6897,18.5573,3.0610,7.7184,107.8440,119.5749,131.6598,25.4173,19.1300,12.0558,47.1914,367.0761,458.3559,747.7522,215.3087,384.4978,336.6193,31.2427,32.6407,118.8187,75.3200,12.0498,3.6473
PlateFileName=2025-05-14_13-24-16_labchip_PURE
PlateAssayName=HT Protein Express 200
PlateBarCode=N/A
WellAquisitionTime=5/14/2025 2:34:24 PM 
PlateDataFrequency=60
PlateDataStartTime=11.00
PlateDataEndTime=42.00
PlateConcUnits=ng/ul
PlateSizeUnits=kDa
PlateLadderSizes=1.40,15.90,20.40,28.90,48.40,68.40,119.20
ChipID=H296P-0563N-03
Operator=ACJS
DATA
Time,Value,Size
11.617,-0.246,0.00
11.633,-0.405,0.00
11.650,-0.753,0.00
11.667,-0.983,0.00
11.683,-1.039,0.00
11.700,-1.061,0.00
11.717,-1.009,0.00
11.733,-1.020,0.00
11.750,-1.204,0.00
11.767,-1.298,0.00
11.783,-1.214,0.00
11.800,-1.160,0.00
11.817,-1.043,0.00
11.833,-0.952,0.00
11.850,-1.035,0.00
11.867,-1.135,0.00
11.883,-1.191,0.00
11.900,-1.248,0.00
11.917,-1.281,0.00
11.933,-1.207,0.00
11.950,-1.216,0.00
11.967,-1.285,0.00
11.983,-1.455,0.00
12.000,-1.208,0.00
12.017,1.201,0.00
12.033,5.350,0.00
12.050,3.008,0.00
12.067,-0.780,0.00
12.083,76.215,0.00
12.100,352.355,0.00
12.117,788.130,0.00
12.133,1139.511,0.00
12.150,1168.435,0.00
12.167,850.107,0.00
12.183,397.033,1.41
12.200,72.635,1.43
12.217,-25.693,1.45
12.233,-5.349,1.47
12.250,8.583,1.48
12.267,1.915,1.50
12.283,-1.784,1.52
12.300,-1.828,1.54
12.317,-1.475,1.56
12.333,-1.354,1.58
12.350,-1.238,1.59
12.367,-1.092,1.61
12.383,-1.099,1.63
12.400,-1.202,1.65
12.417,-1.318,1.67
12.433,-1.408,1.69
12.450,-1.421,1.71
12.467,-1.397,1.73
12.483,-1.434,1.75
12.500,-1.546,1.77
12.517,-1.584,1.79
12.533,-1.516,1.81
12.550,-1.458,1.83
12.567,-1.485,1.85
12.583,-1.371,1.88
12.600,-1.345,1.90
12.617,-1.335,1.92
12.633,-1.352,1.94
12.650,-1.381,1.96
12.667,-1.491,1.98
12.683,-1.551,2.01
12.700,-1.524,2.03
12.717,-1.502,2.05
12.733,-1.542,2.07
12.750,-1.502,2.10
12.767,-1.512,2.12
12.783,-1.465,2.14
12.800,-1.339,2.17
12.817,-1.231,2.19
12.833,-1.249,2.21
12.850,-1.294,2.24
12.867,-1.327,2.26
