VERSION=1.3
ExportFileName=PM HZ 4_2025-05-14_13-24-16_labchip_PURE_Data_C4
SampleLabel=C4
SampleName=PM HZ 4
SampleComment=
SampleAreaConcRatio=0.011999
SampleLowerMarkerTime=12.22
SampleUpperMarkerTime=-1.00
SamplePeakTimes=12.22,15.57,16.30,16.55,16.78,16.97,17.17,17.33,17.65,17.90,18.18,18.30,18.43,18.53,18.77,18.92,19.07,19.37,19.75,20.07,20.67,20.97,21.42,22.25,22.90,23.90,24.73,25.48,26.08,27.17,39.73
SamplePeakSizes=1.298,8.794,11.841,13.014,14.172,15.125,16.209,17.147,19.017,20.576,22.431,23.223,24.146,24.852,26.546,27.668,28.817,31.192,34.379,37.138,42.677,45.597,50.161,59.179,66.706,79.081,90.085,100.486,109.125,125.383,349.455
SamplePeakQuantities=,,11.3672,3.2457,6.7616,3.9461,3.8010,39.8085,9.7678,22.0391,29.2756,178.8153,205.4996,334.3067,52.4276,14.0960,41.6631,23.2472,90.6392,774.7618,878.9955,1035.3837,507.1934,922.8405,813.4781,128.9957,35.9444,296.4484,185.6379,32.0014,5.1457
PlateFileName=2025-05-14_13-24-16_labchip_PURE
PlateAssayName=HT Protein Express 200
PlateBarCode=N/A
WellAquisitionTime=5/14/2025 1:57:35 PM 
PlateDataFrequency=60
PlateDataStartTime=11.00
PlateDataEndTime=42.00
PlateConcUnits=ng/ul
PlateSizeUnits=kDa
PlateLadderSizes=1.40,15.90,20.40,28.90,48.40,68.40,119.20
ChipID=H296P-0563N-03
Operator=ACJS
DATA
Time,Value,Size
10.933,-0.279,0.00
10.950,-0.302,0.00
10.967,-0.286,0.00
10.983,-0.231,0.00
11.000,-0.143,0.00
11.017,-0.004,0.00
11.033,0.099,0.00
11.050,0.180,0.00
11.067,0.273,0.00
11.083,0.319,0.00
11.100,0.273,0.00
11.117,0.366,0.00
11.133,0.494,0.00
11.150,0.630,0.00
11.167,0.690,0.00
11.183,0.663,0.00
11.200,0.614,0.00
11.217,0.676,0.00
11.233,0.847,0.00
11.250,0.941,0.00
11.267,0.975,0.00
11.283,1.039,0.00
11.300,1.043,0.00
11.317,1.062,0.00
11.333,1.009,0.00
11.350,0.864,0.00
11.367,0.745,0.00
11.383,0.687,0.00
11.400,0.698,0.00
11.417,0.704,0.00
11.433,0.817,0.00
11.450,0.944,0.00
11.467,1.264,0.00
11.483,2.038,0.00
11.500,2.810,0.00
11.517,2.838,0.00
11.533,1.906,0.00
11.550,0.464,0.00
11.567,-0.707,0.00
11.583,-1.152,0.00
11.600,-1.077,0.00
11.617,-1.072,0.00
11.633,-1.294,0.00
11.650,-1.366,0.00
11.667,-1.255,0.00
11.683,-1.020,0.00
11.700,-0.914,0.00
11.717,-0.902,0.00
11.733,-0.977,0.00
11.750,-1.072,0.00
11.767,-1.030,0.00
11.783,-0.938,0.00
11.800,-0.801,0.00
11.817,-0.682,0.00
11.833,-0.700,0.00
11.850,-0.770,0.00
11.867,-0.866,0.00
11.883,-0.954,0.00
11.900,-1.013,0.00
11.917,-1.255,0.00
11.933,-1.325,0.00
11.950,-1.291,0.00
11.967,-1.089,0.00
11.983,-0.872,0.00
12.000,-0.866,0.00
12.017,-1.011,0.00
12.033,-1.230,0.00
12.050,-1.289,0.00
12.067,-1.211,0.00
12.083,-1.278,0.00
12.100,-0.312,0.00
12.117,3.909,0.00
12.133,7.214,0.00
12.150,-4.525,0.00
12.167,9.353,0.00
12.183,185.014,0.00
12.200,591.166,0.00
12.217,1050.125,0.00
12.233,1262.673,0.00
12.250,1077.981,0.00
12.267,623.384,0.00
12.283,192.252,0.00
12.300,-8.403,0.00
12.317,-17.057,0.00
12.333,8.698,0.00
12.350,5.316,1.42
12.367,-1.303,1.44
12.383,-1.782,1.45
12.400,-1.474,1.47
12.417,-1.264,1.49
12.433,-1.055,1.51
12.450,-0.795,1.53
12.467,-0.603,1.55
12.483,-0.569,1.56
12.500,-0.731,1.58
12.517,-1.044,1.60
12.533,-1.274,1.62
12.550,-1.314,1.64
12.567,-1.301,1.66
12.583,-1.239,1.68
12.600,-1.117,1.70
12.617,-1.108,1.72
12.633,-1.179,1.74
12.650,-1.255,1.76
12.667,-1.321,1.78
12.683,-1.307,1.80
12.700,-1.229,1.83
12.717,-1.118,1.85
12.733,-1.125,1.87
12.750,-1.163,1.89
12.767,-1.207,1.91
12.783,-1.180,1.93
12.800,-1.125,1.96
12.817,-1.089,1.98
12.833,-1.164,2.00
12.850,-1.168,2.02
12.867,-1.191,2.05
12.883,-1.210,2.07
12.900,-1.164,2.09
12.917,-1.070,2.12
12.933,-0.933,2.14
12.950,-0.850,2.16
12.967,-0.821,2.19
12.983,-0.819,2.21
13.000,-0.854,2.24
13.017,-0.783,2.26
13.033,-0.703,2.29
13.050,-0.673,2.31
13.067,-0.539,2.34
13.083,-0.450,2.36
13.100,-0.349,2.39
13.117,-0.320,2.41
13.133,-0.228,2.44
